[[{'label': 'positive', 'score': 0.280156672000885}, {'label': 'neutral', 'score': 0.10661042481660843}, {'label': 'negative', 'score': 0.6132329106330872}]]
[[{'label': 'positive', 'score': 0.17111387848854065}, {'label': 'neutral', 'score': 0.1857660710811615}, {'label': 'negative', 'score': 0.6431199908256531}]]
[[{'label': 'positive', 'score': 0.5237732529640198}, {'label': 'neutral', 'score': 0.21506884694099426}, {'label': 'negative', 'score': 0.2611578702926636}]]
[[{'label': 'positive', 'score': 0.3914656937122345}, {'label': 'neutral', 'score': 0.1558469831943512}, {'label': 'negative', 'score': 0.4526873528957367}]]
[[{'label': 'positive', 'score': 0.08134426176548004}, {'label': 'neutral', 'score': 0.12926876544952393}, {'label': 'negative', 'score': 0.7893869280815125}]]
[[{'label': 'positive', 'score': 0.37440088391304016}, {'label': 'neutral', 'score': 0.19096726179122925}, {'label': 'negative', 'score': 0.4346318542957306}]]
[[{'label': 'positive', 'score': 0.08493899554014206}, {'label': 'neutral', 'score': 0.05341736599802971}, {'label': 'negative', 'score': 0.8616436719894409}]]
[[{'label': 'positive', 'score': 0.34843140840530396}, {'label': 'neutral', 'score': 0.1466614454984665}, {'label': 'negative', 'score': 0.5049071311950684}]]
[[{'label': 'positive', 'score': 0.1018560528755188}, {'label': 'neutral', 'score': 0.18539103865623474}, {'label': 'negative', 'score': 0.7127528786659241}]]
[[{'label': 'positive', 'score': 0.5136615037918091}, {'label': 'neutral', 'score': 0.1789434403181076}, {'label': 'negative', 'score': 0.3073950409889221}]]
[[{'label': 'positive', 'score': 0.15886013209819794}, {'label': 'neutral', 'score': 0.389376699924469}, {'label': 'negative', 'score': 0.45176318287849426}]]
[[{'label': 'positive', 'score': 0.45823031663894653}, {'label': 'neutral', 'score': 0.10947854816913605}, {'label': 'negative', 'score': 0.4322911202907562}]]
[[{'label': 'positive', 'score': 0.5110080242156982}, {'label': 'neutral', 'score': 0.19236990809440613}, {'label': 'negative', 'score': 0.29662203788757324}]]
[[{'label': 'positive', 'score': 0.37781769037246704}, {'label': 'neutral', 'score': 0.20981627702713013}, {'label': 'negative', 'score': 0.41236603260040283}]]
[[{'label': 'positive', 'score': 0.5964797735214233}, {'label': 'neutral', 'score': 0.14413543045520782}, {'label': 'negative', 'score': 0.25938475131988525}]]
[[{'label': 'positive', 'score': 0.46702563762664795}, {'label': 'neutral', 'score': 0.20427396893501282}, {'label': 'negative', 'score': 0.3287004828453064}]]
[[{'label': 'positive', 'score': 0.48124727606773376}, {'label': 'neutral', 'score': 0.11001450568437576}, {'label': 'negative', 'score': 0.40873822569847107}]]
[[{'label': 'positive', 'score': 0.5683939456939697}, {'label': 'neutral', 'score': 0.1860601007938385}, {'label': 'negative', 'score': 0.24554596841335297}]]
[[{'label': 'positive', 'score': 0.5844217538833618}, {'label': 'neutral', 'score': 0.18592846393585205}, {'label': 'negative', 'score': 0.22964979708194733}]]
[[{'label': 'positive', 'score': 0.3385695517063141}, {'label': 'neutral', 'score': 0.20911380648612976}, {'label': 'negative', 'score': 0.45231661200523376}]]
[[{'label': 'positive', 'score': 0.07895464450120926}, {'label': 'neutral', 'score': 0.04676072299480438}, {'label': 'negative', 'score': 0.8742846250534058}]]
[[{'label': 'positive', 'score': 0.1266825944185257}, {'label': 'neutral', 'score': 0.09470543265342712}, {'label': 'negative', 'score': 0.778611958026886}]]
[[{'label': 'positive', 'score': 0.4694209098815918}, {'label': 'neutral', 'score': 0.19963660836219788}, {'label': 'negative', 'score': 0.33094242215156555}]]
[[{'label': 'positive', 'score': 0.19934923946857452}, {'label': 'neutral', 'score': 0.29134124517440796}, {'label': 'negative', 'score': 0.5093095302581787}]]
[[{'label': 'positive', 'score': 0.16599030792713165}, {'label': 'neutral', 'score': 0.12364700436592102}, {'label': 'negative', 'score': 0.7103626728057861}]]
[[{'label': 'positive', 'score': 0.525274932384491}, {'label': 'neutral', 'score': 0.10666871070861816}, {'label': 'negative', 'score': 0.36805638670921326}]]
[[{'label': 'positive', 'score': 0.21218252182006836}, {'label': 'neutral', 'score': 0.1203095093369484}, {'label': 'negative', 'score': 0.6675078868865967}]]
[[{'label': 'positive', 'score': 0.4065149426460266}, {'label': 'neutral', 'score': 0.16473427414894104}, {'label': 'negative', 'score': 0.4287508428096771}]]
[[{'label': 'positive', 'score': 0.5797418355941772}, {'label': 'neutral', 'score': 0.21325227618217468}, {'label': 'negative', 'score': 0.20700590312480927}]]
[[{'label': 'positive', 'score': 0.15495075285434723}, {'label': 'neutral', 'score': 0.12415046244859695}, {'label': 'negative', 'score': 0.7208988070487976}]]
[[{'label': 'positive', 'score': 0.3514939546585083}, {'label': 'neutral', 'score': 0.14699561893939972}, {'label': 'negative', 'score': 0.5015104413032532}]]
[[{'label': 'positive', 'score': 0.19603179395198822}, {'label': 'neutral', 'score': 0.28729069232940674}, {'label': 'negative', 'score': 0.5166775584220886}]]
[[{'label': 'positive', 'score': 0.4354017972946167}, {'label': 'neutral', 'score': 0.34463372826576233}, {'label': 'negative', 'score': 0.2199644148349762}]]
[[{'label': 'positive', 'score': 0.6054462194442749}, {'label': 'neutral', 'score': 0.17826944589614868}, {'label': 'negative', 'score': 0.21628430485725403}]]
[[{'label': 'positive', 'score': 0.15217430889606476}, {'label': 'neutral', 'score': 0.1269555687904358}, {'label': 'negative', 'score': 0.7208701372146606}]]
[[{'label': 'positive', 'score': 0.28694790601730347}, {'label': 'neutral', 'score': 0.191024512052536}, {'label': 'negative', 'score': 0.5220276117324829}]]
[[{'label': 'positive', 'score': 0.5521925091743469}, {'label': 'neutral', 'score': 0.19541074335575104}, {'label': 'negative', 'score': 0.25239673256874084}]]
[[{'label': 'positive', 'score': 0.6172606348991394}, {'label': 'neutral', 'score': 0.11861585825681686}, {'label': 'negative', 'score': 0.2641235291957855}]]
[[{'label': 'positive', 'score': 0.7437244653701782}, {'label': 'neutral', 'score': 0.09447687119245529}, {'label': 'negative', 'score': 0.16179868578910828}]]
[[{'label': 'positive', 'score': 0.3386240601539612}, {'label': 'neutral', 'score': 0.1710878312587738}, {'label': 'negative', 'score': 0.490288108587265}]]
[[{'label': 'positive', 'score': 0.43288126587867737}, {'label': 'neutral', 'score': 0.1631811410188675}, {'label': 'negative', 'score': 0.40393760800361633}]]
[[{'label': 'positive', 'score': 0.3253231346607208}, {'label': 'neutral', 'score': 0.18848338723182678}, {'label': 'negative', 'score': 0.4861935079097748}]]
[[{'label': 'positive', 'score': 0.7180898785591125}, {'label': 'neutral', 'score': 0.07323052734136581}, {'label': 'negative', 'score': 0.20867963135242462}]]
[[{'label': 'positive', 'score': 0.17176827788352966}, {'label': 'neutral', 'score': 0.266165167093277}, {'label': 'negative', 'score': 0.5620665550231934}]]
[[{'label': 'positive', 'score': 0.15812493860721588}, {'label': 'neutral', 'score': 0.15832027792930603}, {'label': 'negative', 'score': 0.6835548281669617}]]
[[{'label': 'positive', 'score': 0.2581664025783539}, {'label': 'neutral', 'score': 0.1252201348543167}, {'label': 'negative', 'score': 0.6166134476661682}]]
[[{'label': 'positive', 'score': 0.5017631649971008}, {'label': 'neutral', 'score': 0.14641906321048737}, {'label': 'negative', 'score': 0.351817786693573}]]
[[{'label': 'positive', 'score': 0.1202748715877533}, {'label': 'neutral', 'score': 0.1582104116678238}, {'label': 'negative', 'score': 0.7215147018432617}]]
[[{'label': 'positive', 'score': 0.21927011013031006}, {'label': 'neutral', 'score': 0.25026923418045044}, {'label': 'negative', 'score': 0.5304606556892395}]]
[[{'label': 'positive', 'score': 0.5522821545600891}, {'label': 'neutral', 'score': 0.14013400673866272}, {'label': 'negative', 'score': 0.3075838088989258}]]
[[{'label': 'positive', 'score': 0.11849179863929749}, {'label': 'neutral', 'score': 0.2350647896528244}, {'label': 'negative', 'score': 0.6464434266090393}]]
[[{'label': 'positive', 'score': 0.18214990198612213}, {'label': 'neutral', 'score': 0.13516168296337128}, {'label': 'negative', 'score': 0.6826884150505066}]]
[[{'label': 'positive', 'score': 0.8527479767799377}, {'label': 'neutral', 'score': 0.07270213216543198}, {'label': 'negative', 'score': 0.07454991340637207}]]
[[{'label': 'positive', 'score': 0.6239192485809326}, {'label': 'neutral', 'score': 0.14452770352363586}, {'label': 'negative', 'score': 0.23155301809310913}]]
[[{'label': 'positive', 'score': 0.5626273155212402}, {'label': 'neutral', 'score': 0.20188608765602112}, {'label': 'negative', 'score': 0.23548658192157745}]]
[[{'label': 'positive', 'score': 0.2489822804927826}, {'label': 'neutral', 'score': 0.12171541154384613}, {'label': 'negative', 'score': 0.6293023228645325}]]
[[{'label': 'positive', 'score': 0.4350975751876831}, {'label': 'neutral', 'score': 0.18118110299110413}, {'label': 'negative', 'score': 0.38372138142585754}]]
[[{'label': 'positive', 'score': 0.37397196888923645}, {'label': 'neutral', 'score': 0.1820642501115799}, {'label': 'negative', 'score': 0.44396379590034485}]]
[[{'label': 'positive', 'score': 0.5174971222877502}, {'label': 'neutral', 'score': 0.17084865272045135}, {'label': 'negative', 'score': 0.3116542398929596}]]
[[{'label': 'positive', 'score': 0.4437817335128784}, {'label': 'neutral', 'score': 0.19671905040740967}, {'label': 'negative', 'score': 0.3594992458820343}]]
[[{'label': 'positive', 'score': 0.28040507435798645}, {'label': 'neutral', 'score': 0.06659609079360962}, {'label': 'negative', 'score': 0.6529988050460815}]]
[[{'label': 'positive', 'score': 0.2349218726158142}, {'label': 'neutral', 'score': 0.17821499705314636}, {'label': 'negative', 'score': 0.586863100528717}]]
[[{'label': 'positive', 'score': 0.27512213587760925}, {'label': 'neutral', 'score': 0.24822932481765747}, {'label': 'negative', 'score': 0.47664856910705566}]]
[[{'label': 'positive', 'score': 0.5254141688346863}, {'label': 'neutral', 'score': 0.18433503806591034}, {'label': 'negative', 'score': 0.2902507781982422}]]
[[{'label': 'positive', 'score': 0.2841588258743286}, {'label': 'neutral', 'score': 0.2224326878786087}, {'label': 'negative', 'score': 0.4934084713459015}]]
[[{'label': 'positive', 'score': 0.5225136280059814}, {'label': 'neutral', 'score': 0.21742089092731476}, {'label': 'negative', 'score': 0.2600654661655426}]]
[[{'label': 'positive', 'score': 0.4019121825695038}, {'label': 'neutral', 'score': 0.2438555657863617}, {'label': 'negative', 'score': 0.3542322814464569}]]
[[{'label': 'positive', 'score': 0.3068779706954956}, {'label': 'neutral', 'score': 0.17916801571846008}, {'label': 'negative', 'score': 0.5139540433883667}]]
[[{'label': 'positive', 'score': 0.19735877215862274}, {'label': 'neutral', 'score': 0.32847821712493896}, {'label': 'negative', 'score': 0.4741630256175995}]]
[[{'label': 'positive', 'score': 0.5105583667755127}, {'label': 'neutral', 'score': 0.19320109486579895}, {'label': 'negative', 'score': 0.29624056816101074}]]
[[{'label': 'positive', 'score': 0.21381494402885437}, {'label': 'neutral', 'score': 0.20512643456459045}, {'label': 'negative', 'score': 0.5810585618019104}]]
[[{'label': 'positive', 'score': 0.12563377618789673}, {'label': 'neutral', 'score': 0.2166135460138321}, {'label': 'negative', 'score': 0.6577526926994324}]]
[[{'label': 'positive', 'score': 0.28983548283576965}, {'label': 'neutral', 'score': 0.06733261793851852}, {'label': 'negative', 'score': 0.6428319215774536}]]
[[{'label': 'positive', 'score': 0.5074287056922913}, {'label': 'neutral', 'score': 0.20835615694522858}, {'label': 'negative', 'score': 0.28421515226364136}]]
[[{'label': 'positive', 'score': 0.28982749581336975}, {'label': 'neutral', 'score': 0.19450978934764862}, {'label': 'negative', 'score': 0.5156627893447876}]]
[[{'label': 'positive', 'score': 0.5138211846351624}, {'label': 'neutral', 'score': 0.17537349462509155}, {'label': 'negative', 'score': 0.3108053207397461}]]
[[{'label': 'positive', 'score': 0.41707390546798706}, {'label': 'neutral', 'score': 0.19102045893669128}, {'label': 'negative', 'score': 0.39190563559532166}]]
[[{'label': 'positive', 'score': 0.2385229468345642}, {'label': 'neutral', 'score': 0.12538059055805206}, {'label': 'negative', 'score': 0.6360964179039001}]]
[[{'label': 'positive', 'score': 0.08818098902702332}, {'label': 'neutral', 'score': 0.05640793964266777}, {'label': 'negative', 'score': 0.8554111123085022}]]
[[{'label': 'positive', 'score': 0.3113747537136078}, {'label': 'neutral', 'score': 0.14020349085330963}, {'label': 'negative', 'score': 0.5484218001365662}]]
[[{'label': 'positive', 'score': 0.46825188398361206}, {'label': 'neutral', 'score': 0.1737799048423767}, {'label': 'negative', 'score': 0.35796821117401123}]]
[[{'label': 'positive', 'score': 0.340420663356781}, {'label': 'neutral', 'score': 0.12860581278800964}, {'label': 'negative', 'score': 0.530973494052887}]]
[[{'label': 'positive', 'score': 0.21383938193321228}, {'label': 'neutral', 'score': 0.18623769283294678}, {'label': 'negative', 'score': 0.5999228954315186}]]
[[{'label': 'positive', 'score': 0.21383938193321228}, {'label': 'neutral', 'score': 0.18623769283294678}, {'label': 'negative', 'score': 0.5999228954315186}]]
[[{'label': 'positive', 'score': 0.10838660597801208}, {'label': 'neutral', 'score': 0.2394828200340271}, {'label': 'negative', 'score': 0.6521306037902832}]]
[[{'label': 'positive', 'score': 0.4376576542854309}, {'label': 'neutral', 'score': 0.21958257257938385}, {'label': 'negative', 'score': 0.34275978803634644}]]
[[{'label': 'positive', 'score': 0.4730832874774933}, {'label': 'neutral', 'score': 0.12449511885643005}, {'label': 'negative', 'score': 0.40242159366607666}]]
[[{'label': 'positive', 'score': 0.5111873745918274}, {'label': 'neutral', 'score': 0.11264916509389877}, {'label': 'negative', 'score': 0.37616345286369324}]]
[[{'label': 'positive', 'score': 0.4924636483192444}, {'label': 'neutral', 'score': 0.2130333036184311}, {'label': 'negative', 'score': 0.29450303316116333}]]
[[{'label': 'positive', 'score': 0.30264589190483093}, {'label': 'neutral', 'score': 0.19181039929389954}, {'label': 'negative', 'score': 0.5055437088012695}]]
[[{'label': 'positive', 'score': 0.10312459617853165}, {'label': 'neutral', 'score': 0.09119372814893723}, {'label': 'negative', 'score': 0.8056817054748535}]]
[[{'label': 'positive', 'score': 0.5002033114433289}, {'label': 'neutral', 'score': 0.19133955240249634}, {'label': 'negative', 'score': 0.3084571361541748}]]
[[{'label': 'positive', 'score': 0.13239479064941406}, {'label': 'neutral', 'score': 0.23596321046352386}, {'label': 'negative', 'score': 0.6316419243812561}]]
[[{'label': 'positive', 'score': 0.5136615037918091}, {'label': 'neutral', 'score': 0.1789434403181076}, {'label': 'negative', 'score': 0.3073950409889221}]]
[[{'label': 'positive', 'score': 0.12635789811611176}, {'label': 'neutral', 'score': 0.26828888058662415}, {'label': 'negative', 'score': 0.6053532361984253}]]
[[{'label': 'positive', 'score': 0.12635789811611176}, {'label': 'neutral', 'score': 0.26828888058662415}, {'label': 'negative', 'score': 0.6053532361984253}]]
[[{'label': 'positive', 'score': 0.450370192527771}, {'label': 'neutral', 'score': 0.21501873433589935}, {'label': 'negative', 'score': 0.33461105823516846}]]
[[{'label': 'positive', 'score': 0.20398473739624023}, {'label': 'neutral', 'score': 0.12473645806312561}, {'label': 'negative', 'score': 0.6712788343429565}]]
[[{'label': 'positive', 'score': 0.16975535452365875}, {'label': 'neutral', 'score': 0.48903533816337585}, {'label': 'negative', 'score': 0.3412092626094818}]]
[[{'label': 'positive', 'score': 0.39602649211883545}, {'label': 'neutral', 'score': 0.21333912014961243}, {'label': 'negative', 'score': 0.3906344175338745}]]
[[{'label': 'positive', 'score': 0.16931864619255066}, {'label': 'neutral', 'score': 0.10223577171564102}, {'label': 'negative', 'score': 0.7284456491470337}]]
[[{'label': 'positive', 'score': 0.3216334581375122}, {'label': 'neutral', 'score': 0.12504339218139648}, {'label': 'negative', 'score': 0.5533231496810913}]]
[[{'label': 'positive', 'score': 0.556107223033905}, {'label': 'neutral', 'score': 0.21305125951766968}, {'label': 'negative', 'score': 0.2308415174484253}]]
[[{'label': 'positive', 'score': 0.4438422918319702}, {'label': 'neutral', 'score': 0.2135351151227951}, {'label': 'negative', 'score': 0.3426225483417511}]]
[[{'label': 'positive', 'score': 0.3963029384613037}, {'label': 'neutral', 'score': 0.17081518471240997}, {'label': 'negative', 'score': 0.4328818619251251}]]
[[{'label': 'positive', 'score': 0.19473321735858917}, {'label': 'neutral', 'score': 0.20702014863491058}, {'label': 'negative', 'score': 0.5982466340065002}]]
[[{'label': 'positive', 'score': 0.24040235579013824}, {'label': 'neutral', 'score': 0.13156315684318542}, {'label': 'negative', 'score': 0.6280344724655151}]]
[[{'label': 'positive', 'score': 0.49356454610824585}, {'label': 'neutral', 'score': 0.23238737881183624}, {'label': 'negative', 'score': 0.2740480899810791}]]
[[{'label': 'positive', 'score': 0.5070303678512573}, {'label': 'neutral', 'score': 0.2186756730079651}, {'label': 'negative', 'score': 0.2742939293384552}]]
[[{'label': 'positive', 'score': 0.1362612098455429}, {'label': 'neutral', 'score': 0.12812243402004242}, {'label': 'negative', 'score': 0.7356163263320923}]]
[[{'label': 'positive', 'score': 0.1362612098455429}, {'label': 'neutral', 'score': 0.12812243402004242}, {'label': 'negative', 'score': 0.7356163263320923}]]
[[{'label': 'positive', 'score': 0.5070303678512573}, {'label': 'neutral', 'score': 0.2186756730079651}, {'label': 'negative', 'score': 0.2742939293384552}]]
[[{'label': 'positive', 'score': 0.25903066992759705}, {'label': 'neutral', 'score': 0.16317571699619293}, {'label': 'negative', 'score': 0.5777935981750488}]]
[[{'label': 'positive', 'score': 0.5070303678512573}, {'label': 'neutral', 'score': 0.2186756730079651}, {'label': 'negative', 'score': 0.2742939293384552}]]
[[{'label': 'positive', 'score': 0.4377874433994293}, {'label': 'neutral', 'score': 0.34251293540000916}, {'label': 'negative', 'score': 0.21969963610172272}]]
[[{'label': 'positive', 'score': 0.5377901196479797}, {'label': 'neutral', 'score': 0.13272865116596222}, {'label': 'negative', 'score': 0.32948118448257446}]]
[[{'label': 'positive', 'score': 0.5070303678512573}, {'label': 'neutral', 'score': 0.2186756730079651}, {'label': 'negative', 'score': 0.2742939293384552}]]
[[{'label': 'positive', 'score': 0.6214853525161743}, {'label': 'neutral', 'score': 0.1454838365316391}, {'label': 'negative', 'score': 0.233030766248703}]]
[[{'label': 'positive', 'score': 0.34199875593185425}, {'label': 'neutral', 'score': 0.18134333193302155}, {'label': 'negative', 'score': 0.476657897233963}]]
[[{'label': 'positive', 'score': 0.5070303678512573}, {'label': 'neutral', 'score': 0.2186756730079651}, {'label': 'negative', 'score': 0.2742939293384552}]]
[[{'label': 'positive', 'score': 0.4735548198223114}, {'label': 'neutral', 'score': 0.22171694040298462}, {'label': 'negative', 'score': 0.3047282099723816}]]
[[{'label': 'positive', 'score': 0.22837738692760468}, {'label': 'neutral', 'score': 0.30216509103775024}, {'label': 'negative', 'score': 0.4694574773311615}]]
[[{'label': 'positive', 'score': 0.0888117179274559}, {'label': 'neutral', 'score': 0.2022779881954193}, {'label': 'negative', 'score': 0.7089102864265442}]]
[[{'label': 'positive', 'score': 0.6157613396644592}, {'label': 'neutral', 'score': 0.11801041662693024}, {'label': 'negative', 'score': 0.26622825860977173}]]
[[{'label': 'positive', 'score': 0.4624004364013672}, {'label': 'neutral', 'score': 0.1629951447248459}, {'label': 'negative', 'score': 0.37460440397262573}]]
[[{'label': 'positive', 'score': 0.5330978035926819}, {'label': 'neutral', 'score': 0.16263249516487122}, {'label': 'negative', 'score': 0.3042697608470917}]]
[[{'label': 'positive', 'score': 0.3450087010860443}, {'label': 'neutral', 'score': 0.14931175112724304}, {'label': 'negative', 'score': 0.5056795477867126}]]
[[{'label': 'positive', 'score': 0.2510308027267456}, {'label': 'neutral', 'score': 0.13905787467956543}, {'label': 'negative', 'score': 0.609911322593689}]]
[[{'label': 'positive', 'score': 0.37820297479629517}, {'label': 'neutral', 'score': 0.14078745245933533}, {'label': 'negative', 'score': 0.4810095727443695}]]
[[{'label': 'positive', 'score': 0.5554919838905334}, {'label': 'neutral', 'score': 0.23498930037021637}, {'label': 'negative', 'score': 0.209518700838089}]]
[[{'label': 'positive', 'score': 0.5771207809448242}, {'label': 'neutral', 'score': 0.22847391664981842}, {'label': 'negative', 'score': 0.19440528750419617}]]
[[{'label': 'positive', 'score': 0.19411322474479675}, {'label': 'neutral', 'score': 0.3448656499385834}, {'label': 'negative', 'score': 0.4610210955142975}]]
[[{'label': 'positive', 'score': 0.3739470839500427}, {'label': 'neutral', 'score': 0.1834687441587448}, {'label': 'negative', 'score': 0.44258418679237366}]]
[[{'label': 'positive', 'score': 0.11009305715560913}, {'label': 'neutral', 'score': 0.2573690414428711}, {'label': 'negative', 'score': 0.6325379014015198}]]
[[{'label': 'positive', 'score': 0.4312237799167633}, {'label': 'neutral', 'score': 0.07348717004060745}, {'label': 'negative', 'score': 0.49528902769088745}]]
[[{'label': 'positive', 'score': 0.07018845528364182}, {'label': 'neutral', 'score': 0.17001964151859283}, {'label': 'negative', 'score': 0.759791910648346}]]
[[{'label': 'positive', 'score': 0.5835658311843872}, {'label': 'neutral', 'score': 0.1791570633649826}, {'label': 'negative', 'score': 0.23727716505527496}]]
[[{'label': 'positive', 'score': 0.33192208409309387}, {'label': 'neutral', 'score': 0.12961678206920624}, {'label': 'negative', 'score': 0.5384610891342163}]]
[[{'label': 'positive', 'score': 0.3205626606941223}, {'label': 'neutral', 'score': 0.28274664282798767}, {'label': 'negative', 'score': 0.3966907262802124}]]
[[{'label': 'positive', 'score': 0.25072014331817627}, {'label': 'neutral', 'score': 0.25813573598861694}, {'label': 'negative', 'score': 0.4911441206932068}]]
[[{'label': 'positive', 'score': 0.32288026809692383}, {'label': 'neutral', 'score': 0.32719293236732483}, {'label': 'negative', 'score': 0.34992682933807373}]]
[[{'label': 'positive', 'score': 0.6327704191207886}, {'label': 'neutral', 'score': 0.25400978326797485}, {'label': 'negative', 'score': 0.1132197305560112}]]
[[{'label': 'positive', 'score': 0.5249821543693542}, {'label': 'neutral', 'score': 0.19611485302448273}, {'label': 'negative', 'score': 0.27890297770500183}]]
[[{'label': 'positive', 'score': 0.21881861984729767}, {'label': 'neutral', 'score': 0.24625235795974731}, {'label': 'negative', 'score': 0.5349290370941162}]]
[[{'label': 'positive', 'score': 0.3895108699798584}, {'label': 'neutral', 'score': 0.17796538770198822}, {'label': 'negative', 'score': 0.4325237572193146}]]
[[{'label': 'positive', 'score': 0.4532051980495453}, {'label': 'neutral', 'score': 0.22650429606437683}, {'label': 'negative', 'score': 0.3202905058860779}]]
[[{'label': 'positive', 'score': 0.5549565553665161}, {'label': 'neutral', 'score': 0.1651625633239746}, {'label': 'negative', 'score': 0.2798808813095093}]]
[[{'label': 'positive', 'score': 0.23193852603435516}, {'label': 'neutral', 'score': 0.0686858594417572}, {'label': 'negative', 'score': 0.6993756294250488}]]
[[{'label': 'positive', 'score': 0.360160768032074}, {'label': 'neutral', 'score': 0.15274131298065186}, {'label': 'negative', 'score': 0.4870978891849518}]]
[[{'label': 'positive', 'score': 0.4242997169494629}, {'label': 'neutral', 'score': 0.29639309644699097}, {'label': 'negative', 'score': 0.27930721640586853}]]
[[{'label': 'positive', 'score': 0.22339707612991333}, {'label': 'neutral', 'score': 0.20898379385471344}, {'label': 'negative', 'score': 0.5676191449165344}]]
[[{'label': 'positive', 'score': 0.41816478967666626}, {'label': 'neutral', 'score': 0.1815018355846405}, {'label': 'negative', 'score': 0.4003334641456604}]]
[[{'label': 'positive', 'score': 0.44877296686172485}, {'label': 'neutral', 'score': 0.19720551371574402}, {'label': 'negative', 'score': 0.3540216088294983}]]
[[{'label': 'positive', 'score': 0.5353201031684875}, {'label': 'neutral', 'score': 0.19361354410648346}, {'label': 'negative', 'score': 0.2710663676261902}]]
[[{'label': 'positive', 'score': 0.14423739910125732}, {'label': 'neutral', 'score': 0.10257105529308319}, {'label': 'negative', 'score': 0.7531915307044983}]]
[[{'label': 'positive', 'score': 0.2788781523704529}, {'label': 'neutral', 'score': 0.2100985050201416}, {'label': 'negative', 'score': 0.5110233426094055}]]
[[{'label': 'positive', 'score': 0.5782380700111389}, {'label': 'neutral', 'score': 0.13773417472839355}, {'label': 'negative', 'score': 0.28402775526046753}]]
[[{'label': 'positive', 'score': 0.4076298475265503}, {'label': 'neutral', 'score': 0.2999509274959564}, {'label': 'negative', 'score': 0.2924191951751709}]]
[[{'label': 'positive', 'score': 0.1619987189769745}, {'label': 'neutral', 'score': 0.08215983211994171}, {'label': 'negative', 'score': 0.7558414340019226}]]
[[{'label': 'positive', 'score': 0.10856358706951141}, {'label': 'neutral', 'score': 0.11459910869598389}, {'label': 'negative', 'score': 0.7768373489379883}]]
[[{'label': 'positive', 'score': 0.10856358706951141}, {'label': 'neutral', 'score': 0.11459910869598389}, {'label': 'negative', 'score': 0.7768373489379883}]]
[[{'label': 'positive', 'score': 0.3972632586956024}, {'label': 'neutral', 'score': 0.1686345636844635}, {'label': 'negative', 'score': 0.4341021776199341}]]
[[{'label': 'positive', 'score': 0.13738605380058289}, {'label': 'neutral', 'score': 0.22289225459098816}, {'label': 'negative', 'score': 0.639721691608429}]]
[[{'label': 'positive', 'score': 0.5126229524612427}, {'label': 'neutral', 'score': 0.19214114546775818}, {'label': 'negative', 'score': 0.29523587226867676}]]
[[{'label': 'positive', 'score': 0.2359185516834259}, {'label': 'neutral', 'score': 0.15251919627189636}, {'label': 'negative', 'score': 0.6115623116493225}]]
[[{'label': 'positive', 'score': 0.32837915420532227}, {'label': 'neutral', 'score': 0.23578336834907532}, {'label': 'negative', 'score': 0.43583741784095764}]]
[[{'label': 'positive', 'score': 0.6819750070571899}, {'label': 'neutral', 'score': 0.12500005960464478}, {'label': 'negative', 'score': 0.19302493333816528}]]
[[{'label': 'positive', 'score': 0.19596154987812042}, {'label': 'neutral', 'score': 0.14130045473575592}, {'label': 'negative', 'score': 0.662738025188446}]]
[[{'label': 'positive', 'score': 0.11073113977909088}, {'label': 'neutral', 'score': 0.13317890465259552}, {'label': 'negative', 'score': 0.756089985370636}]]
[[{'label': 'positive', 'score': 0.3819703161716461}, {'label': 'neutral', 'score': 0.1714438945055008}, {'label': 'negative', 'score': 0.4465857744216919}]]
[[{'label': 'positive', 'score': 0.39069247245788574}, {'label': 'neutral', 'score': 0.19120372831821442}, {'label': 'negative', 'score': 0.41810375452041626}]]
[[{'label': 'positive', 'score': 0.39069247245788574}, {'label': 'neutral', 'score': 0.19120372831821442}, {'label': 'negative', 'score': 0.41810375452041626}]]
[[{'label': 'positive', 'score': 0.23246429860591888}, {'label': 'neutral', 'score': 0.12116923183202744}, {'label': 'negative', 'score': 0.6463664174079895}]]
[[{'label': 'positive', 'score': 0.27026602625846863}, {'label': 'neutral', 'score': 0.19840699434280396}, {'label': 'negative', 'score': 0.5313270092010498}]]
[[{'label': 'positive', 'score': 0.3105877935886383}, {'label': 'neutral', 'score': 0.1718837320804596}, {'label': 'negative', 'score': 0.5175284743309021}]]
[[{'label': 'positive', 'score': 0.23014134168624878}, {'label': 'neutral', 'score': 0.16359460353851318}, {'label': 'negative', 'score': 0.606264054775238}]]
[[{'label': 'positive', 'score': 0.05269702151417732}, {'label': 'neutral', 'score': 0.15530264377593994}, {'label': 'negative', 'score': 0.7920003533363342}]]
[[{'label': 'positive', 'score': 0.5059932470321655}, {'label': 'neutral', 'score': 0.17512209713459015}, {'label': 'negative', 'score': 0.31888464093208313}]]
[[{'label': 'positive', 'score': 0.37846529483795166}, {'label': 'neutral', 'score': 0.25121819972991943}, {'label': 'negative', 'score': 0.3703165352344513}]]
[[{'label': 'positive', 'score': 0.7458470463752747}, {'label': 'neutral', 'score': 0.10817929357290268}, {'label': 'negative', 'score': 0.14597371220588684}]]
[[{'label': 'positive', 'score': 0.36063525080680847}, {'label': 'neutral', 'score': 0.2663196623325348}, {'label': 'negative', 'score': 0.37304508686065674}]]
[[{'label': 'positive', 'score': 0.2171095311641693}, {'label': 'neutral', 'score': 0.2357424795627594}, {'label': 'negative', 'score': 0.5471479892730713}]]
