,Unnamed: 0,title,link,keywords,creator,video_url,description,content,pubDate,full_description,image_url,source_id,language,en_title,en_description,title_positive_score,title_neutral_score,title_negative_score,en_title_positive_score,en_title_neutral_score,en_title_negative_score,desc_positive_score,desc_neutral_score,desc_negative_score,en_desc_positive_score,en_desc_neutral_score,en_desc_negative_score
989,510,Martin Regg Cohn: Doug Ford and Andrea Horwath are on the attack. Can Steven Del Duca turn that into a win?,https://www.thestar.com/politics/political-opinion/2021/10/25/doug-ford-and-andrea-horwath-are-on-the-attack-can-steven-del-duca-turn-that-into-a-win.html,,['Martin Regg Cohn - Political Columnist'],,"Everyone is everyone’s enemy in Ontario’s negative pre-election campaign, Martin Regg Cohn writes.",,2021-10-26 00:09:00,,,thestar,en,Martin Regg Cohn: Doug Ford and Andrea Horwath are on the attack. Can Steven Del Duca turn that into a win?,"Everyone is everyone’s enemy in Ontario’s negative pre-election campaign, Martin Regg Cohn writes.",0.09907965362071991,0.0796433612704277,0.8212770223617554,0.09907965362071991,0.0796433612704277,0.8212770223617554,0.09907965362071991,0.0796433612704277,0.8212770223617554,0.09907965362071991,0.0796433612704277,0.8212770223617554
990,2420,Vancouver Island municipality offers homebuyers down payment grants,https://globalnews.ca/news/8292898/vancouver-island-municipality-offers-homebuyers-down-payment-grants/,"['Politics', 'city of langford', 'down payment', 'downpayment grant', 'Homebuyer', 'homebuyer grant', 'Housing', 'housing grant', 'Langford', 'langford grant', 'Real Estate']",,,The Victoria-area city of Langford is offering a helping hand to those who have a dream of owning their own home by providing a five per cent down payment on their purchase.,The Victoria-area city of Langford is offering a helping hand to those who have a dream of owning their own home by providing a five per cent down payment on their purchase.,2021-10-24 18:30:37,"The Victoria-area city of Langford is offering a helping hand to those who have a dream of owning their own home by providing a five per cent down payment on their purchase. Langford is facing a housing affordability crisis like almost every other community in Canada, says Mayor Stew Young, but the city is tapping into the fees it charges developers to build there and using the money to help first-time buyers with a down payment. Read more: 6 things every home buyer should know before buying a house The program was announced Oct. 19, seeking expressions of interest from those hoping to buy their own homes when the process goes live in January. In the first 24 hours, the city had heard from more than 200 families interested in participating in the program, Young said. Story continues below advertisement The Attainable Homeownership Program will provide a maximum of 75 per cent of the five per cent down payment required for a two-bedroom condominium valued at $450,000 in Langford, he said. 1:39 Vancouver mayor reintroduces affordable housing plan Vancouver mayor reintroduces affordable housing plan The program has a target of helping up to 250 buyers who are qualified to purchase a condominium in the city valued at $450,000 or less, Young said in a recent interview. The grants, which will be provided on a sliding scale based on gross annual household income of $125,000 or less, could amount to a maximum of $17,500, he said. “We’re saying, ‘Look, times are tough out there for a lot of people and housing is very expensive, so we can do the condo or townhouse market,'” Young said. “If you live in Langford, we want you to own a home. We want you to put your roots in our community.” Story continues below advertisement Applicants must have lived in Langford for the past two years, will need mortgage pre-approval at the purchase price and no member of the qualifying family can own other real estate. Read more: Okanagan home prices continue to rise, while market sees small increase in inventory Young said qualifying families can also contribute up to $50,000 in cash or assets to the down payment, on top of the maximum $17,500 city grant. Single-family homes in Langford near an average sale price of $900,000, but condos could be within reach of families who rent and want to buy but can’t come up with the down payment, he said. “All this is to really help people get out of the rent cycle and get into home ownership and get some equity built up for themselves and for their family and for the future,” said Young. The city has built up a $3-million fund to contribute to the downpayment plan, he said. 2:16 Vancouver housing market experiences low vulnerability rate: CMHC Vancouver housing market experiences low vulnerability rate: CMHC – Sep 28, 2021 British Columbia statistics show Langford was the fastest-growing city in the province in 2020, with a population of 44,069. In 1996, Langford’s population was about 18,000. Story continues below advertisement Young said the city is considering plans to increase the density of its downtown core, which includes proposals to build several 18-to-24-storey residential condo towers. The area is primarily single-family homes that were built as early as the 1950s. A spokesman for the Canadian Homebuilders’ Association of British Columbia said municipalities across Canada could play a large role in easing the housing affordability crisis. John Drazic said municipal governments are responsible for rezoning applications, building permits and other approval processes that can speed up or slow developments. Read more: Co-operative housing group fears for tenants as more than 240 units in Burnaby go up for sale “Where Langford has been a clear trendsetter is really by finding ways to being a progressive municipality by demonstrating a path of leadership in making very streamlined processes for builders and developers to build in Langford,” he said in an interview. The down payment grant is an example of ground-level approaches that can meet needs of residents who want to buy homes in their communities, said Drazic. “This is one approach, and I really hope it resonates with other municipalities not only on Vancouver Island but throughout the province and Canada, to see where they can make effective measures on this,” he said. Story continues below advertisement 2:55 Open House: Fall housing market lookahead Open House: Fall housing market lookahead – Sep 11, 2021 Retired Langford resident Tim Allen said the prospect of helping people with down payments shows creative thinking by the city government, but there are local concerns about over-building. “Really, development is more than just building housing,” said Allen, who was part of a residents group concerned about reduced park space near housing projects. “You have to provide for all types of recreation and amenities, and parts of those amenities are of course green space. It’s not just the hockey rinks.” Read more: Home demand still outstrips supply in Metro Vancouver but price hikes slow: report Langford’s official community plan calls for 40 per cent open space on development projects, which could be reduced to 25 per cent if there are community benefits to the development, such as affordable housing. Story continues below advertisement Ron Coutre, president of Langford’s West Shore Developers Association, said developers pay a high price to build in Langford, but the process is streamlined and results-driven. “This is just, yet again, another innovative way they’ve come up with to put cold, hard cash right into the pockets of the people who require assistance in being able to afford their first home,” he said. This report by The Canadian Press was first published Oct. 24, 2021. © 2021 The Canadian Press",https://globalnews.ca/wp-content/uploads/2021/10/20211022161040-ebaebc33cc28a9c9f2a5bd33db534f1b9804f862811df71190805fd5efd18174.jpg?quality=85&strip=all&w=720&h=480&crop=1,globalnews,en,Vancouver Island municipality offers homebuyers down payment grants,The Victoria-area city of Langford is offering a helping hand to those who have a dream of owning their own home by providing a five per cent down payment on their purchase.,0.7873423099517822,0.10827215760946274,0.10438550263643265,0.7873423099517822,0.10827215760946274,0.10438550263643265,0.7873423099517822,0.10827215760946274,0.10438550263643265,0.7873423099517822,0.10827215760946274,0.10438550263643265
991,1765,Department investigates MPs’ use of climate advertising campaign,https://www.theage.com.au/politics/federal/department-investigates-mps-use-of-climate-advertising-campaign-20211025-p592yo.html?ref=rss&utm_medium=rss&utm_source=rss_politics,,['Mike Foley'],,The Energy Department will scrutinise whether Liberal MPs breached rules when using a government’s ad campaign spruiking the emissions reductions policies.,,2021-10-25 07:36:05,,,theage,en,Department investigates MPs’ use of climate advertising campaign,The Energy Department will scrutinise whether Liberal MPs breached rules when using a government’s ad campaign spruiking the emissions reductions policies.,0.22129884362220764,0.1506616324186325,0.6280394792556763,0.22129884362220764,0.1506616324186325,0.6280394792556763,0.22129884362220764,0.1506616324186325,0.6280394792556763,0.22129884362220764,0.1506616324186325,0.6280394792556763
992,2066,How We Are Closing Electricity Metering Gap – Federal Govt,https://leadership.ng/how-we-are-closing-electricity-metering-gap-federal-govt/,"['NEWS', 'POLITICS']",['Orjime Moses'],,"The federal government has once again reassured Nigerians that it will conclude the electricity mass metering project aimed at closing the gap of unmetered Nigerians by 2023. The special adviser on infrastructure to the president, Ahmad Zakari, disclosed this in an exclusive chat with LEADERSHIP at the weekend. The federal government had launched the National […]",,2021-10-25 03:35:27,"The federal government has once again reassured Nigerians that it will conclude the electricity mass metering project aimed at closing the gap of unmetered Nigerians by 2023. The special adviser on infrastructure to the president, Ahmad Zakari, disclosed this in an exclusive chat with LEADERSHIP at the weekend. The federal government had launched the National Mass Metering Programme (NMMP) to provide over four million meters to Nigerians. In the first phase, called phase 0, according to Zakari, over 900,000 meters were deployed. The programme would ensure that consumers were billed appropriately for the electricity they consumed through the installation of free meters in unmetered households and business premises. The NMMP is fully funded by the World Bank and the Central Bank of Nigeria (CBN). Reacting to concerns raised by some Nigerians over whether the government would be able to fill the metering gap before the end of President Muhammadu Buhari’s administration, Zakari said, ‘‘This government will complete the metering gap by 2023 and it’s easy to tell why. The maximum number of meters that has ever been distributed in Nigeria was 200,000 annually. This year alone, we have distributed over 900,000 meters. We should be judged by the progress we are making. ‘‘The federal government has provided liquidity for the metering as loans to the electricity distribution companies (Discos) and they should provide it free to the citizens. Prior to this, the Discos will say they don’t have funds. With the government’s concerted effort to be able to provide liquidity, that has changed the trajectory. In the past, the maximum meter we could install in a month when we started this NMMP was maybe 15,000 a month. However, at the end phase 0, we have wrapped up our local capacity to about 100,000 meters per month. By next year, when we move to the execution of phase 1, that installation capacity will expand.’’ He also said that through the creation of NMMP as well as the discussions and expectation of phase 1 of the programme, there have been four new metering factories established in Kaduna, Lagos and Anambra states and that existing factories are improving their capacities. ‘‘10,000 jobs have been created under the NMMP in assembly and installation,’’ he said. He commended the impact of the NMMP saying there are testimonials from citizens who have received free meters. ‘‘We are going to continue with phase 1 in order to eliminate the metering gap. The metering gap is big. Prior to President Buhari’s administration, there has never been any funding for metering initiative in Nigeria. We privatised in 2013, there was no metering programme until 2020. There had been a lot of built-up demand which essentially made the citizens want a quick solution. ‘‘This administration is very focused and believes that it is fair that anyone consuming electricity should be able to understand how much they are consuming transparently. “We are very committed as a government to eliminating the metering gap and we’ll continue to work with the relevant parties. We have completed phase o with over 900,000 meters already delivered to the Discos, only final installation is ongoing. We started the process of phase 1 a month ago and we’ll continue to work. ‘‘We’ll go after any defaulter to ensure nobody is selling free meters to Nigerians. Our regulation allows for strict penalties. The Nigerian Electricity Regulatory Commission (NERC) can issue financial penalties to erring Discos.’’",,leadership,en,How We Are Closing Electricity Metering Gap – Federal Govt,"The federal government has once again reassured Nigerians that it will conclude the electricity mass metering project aimed at closing the gap of unmetered Nigerians by 2023. The special adviser on infrastructure to the president, Ahmad Zakari, disclosed this in an exclusive chat with LEADERSHIP at the weekend. The federal government had launched the National […]",0.37298157811164856,0.15825526416301727,0.46876317262649536,0.37298157811164856,0.15825526416301727,0.46876317262649536,0.37298157811164856,0.15825526416301727,0.46876317262649536,0.37298157811164856,0.15825526416301727,0.46876317262649536
993,2412,B.C. lifting COVID-19 capacity limits on gatherings for much of province,https://globalnews.ca/news/8292924/b-c-lifting-covid-19-capacity-limits-on-gatherings/,"['Health', 'Politics', 'Bc Capacity Limits', 'bc coronavirus', 'bc covid restrictions', 'BC COVID-19', 'capacity limits', 'Coronavirus', 'COVID', 'COVID restrictions', 'COVID-19']",,,B.C. is set to lift capacity restrictions on gatherings across much of the province Monday.,B.C. is set to lift capacity restrictions on gatherings across much of the province Monday.,2021-10-24 18:57:49,"British Columbia is set to lift capacity restrictions on gatherings across much of the province Monday, though some say not everyone will be ready to party like it’s early 2020 while still wearing a mask. Residents in swaths of the province will be allowed to attend events like hockey games, concerts and weddings without any limits on numbers, but capacity will be capped at 50 per cent in areas where vaccination rates are low, including parts of the Fraser, Northern and Interior health regions. Read more: B.C. to end capacity limits for indoor events in most regions Attendees at all organized events in B.C. will be required to wear face coverings and show proof of COVID-19 vaccination. The move was eagerly anticipated by businesses, including those that require bookings well in advance for events like weddings. Story continues below advertisement Harpal Sooch, owner of the Grand Taj Banquet Hall in Surrey, said he’s cautiously optimistic about an uptick in business even as most large banquets were cancelled and won’t be going ahead until next summer. 2:20 COVID-19 parallels: polio disaster helped shape vaccine safety in 1950s COVID-19 parallels: polio disaster helped shape vaccine safety in 1950s “This is my bread and butter for me and my family. Same thing for my partner, and same thing with all the banquet halls that are mostly run by families. We were closed for 15 months,” he said of the toll on his finances. Sooch said the hall has been booked for two upcoming gatherings for Diwali — one next Saturday and another two weeks later — and he’s hoping the business will start thriving again as more people return to socializing as usual. But Sooch said not everyone is ready for pre-pandemic-type parties while they still need to wear masks, especially seniors waiting for booster shots and families with children under 12 who can’t yet be vaccinated. Story continues below advertisement “They’re not getting into it. But hopefully everything goes on so by next summer we’ll be fine,” he said. “That’s what we’re hoping for.” Read more: B.C.’s lifting of capacity limits met with optimism, questions from hospitality sector Heidi Tworek, a professor who specializes in health communications at the University of British Columbia’s School of Public Policy and Global Affairs, said employers, businesses expecting more customers and even individuals inviting someone over for dinner should expect a range of reactions because the lack of regular contact with people after nearly two years will have impacted some people’s mental health. “There’s sometimes a baseline assumption that every single person is eager to go back immediately to full capacity,” she said, adding that while most people will have to get used to gathering with others outside their usual circle of contacts, those with an anxiety disorder will have a more difficult time being around those they don’t know. 1:51 COVID-19: B.C. sees spike of deaths in young people COVID-19: B.C. sees spike of deaths in young people People with specific health concerns in particular may ask about ventilation improvements at buildings, including their workplace, in order to feel safe so it will be crucial to provide that information while being patient and flexible, Tworek said. Story continues below advertisement “There are a lot of people who are immunocompromised or have other reasons to be concerned, who feel like there isn’t transparency,” she said, noting parents of schoolchildren in the Vancouver area spearheaded their own efforts to document and share COVID-19 exposures so families could decide to keep their child home to protect older or ill individuals. Read more: COVID-19: B.C. reports 13 deaths and 649 new cases, posts nearly 200 fatalities in a month Government announcements about reopenings should include messaging for people who are reluctant to resume activities while the pandemic is ongoing, Tworek said. The day after capacity limits lift, British Columbia will require all health-care workers in the province to be fully vaccinated against COVID-19, after an Oct. 12 deadline for employees in long-term care and assisted living facilities. Provincial health officer Dr. Bonnie Henry has said she expanded her order to all health-care settings partly to prevent unvaccinated staff working with seniors from jumping to jobs elsewhere. View link » © 2021 The Canadian Press",https://globalnews.ca/wp-content/uploads/2021/10/20211023181016-61748a036cb280b0ec06942ajpeg-1.jpg?quality=85&strip=all&w=720&h=480&crop=1,globalnews,en,B.C. lifting COVID-19 capacity limits on gatherings for much of province,B.C. is set to lift capacity restrictions on gatherings across much of the province Monday.,0.3926457464694977,0.24840451776981354,0.35894978046417236,0.3926457464694977,0.24840451776981354,0.35894978046417236,0.3926457464694977,0.24840451776981354,0.35894978046417236,0.3926457464694977,0.24840451776981354,0.35894978046417236
994,2831,DA support in Gauteng waning while Herman Mashaba makes inroads: Poll,https://ewn.co.za/2021/10/24/da-support-in-gauteng-waning-while-herman-mashaba-makes-inroads-poll,,,,"The poll showed that the DA's support in Gauteng has waned but reveals that the party's former mayor, Herman Mashaba, could be making inroads.",,2021-10-24 11:27:32,"DA support in Gauteng waning while Herman Mashaba makes inroads: Poll The poll showed that the DA's support in Gauteng has waned but reveals that the party’s former mayor, Herman Mashaba, could be making inroads. Democratic Alliance (DA) leader John Steenhuisen at a rally in Johannesburg. Picture: Jacques Hoon. Democratic Alliance Herman Mashaba John Steenhuisen 2021 elections Elections 2021 Local Government Elections 2021 Email Print Tweet Share Carien du Plessis | one hour ago JOHANNESBURG - Democratic Alliance (DA) leader John Steenhuisen has belittled small parties and independent candidates as ineffectual and called on people to vote for his party instead. A poll published by News24 on Saturday showed that the DA's support in Gauteng had waned. It revealed that the party’s former mayor, Herman Mashaba, could be making inroads in the province. The poll predicted that, if half of the registered voters came out to vote in the local government elections on 1 November in Johannesburg, the ANC could get 41%, the DA 25% and Action SA 16%, outperforming the EFF’s expected 11%. Emfuleni caucus leader Tebogo Tlhokwe said he had encountered people who wanted to vote for Mashaba, who led a coalition government with the EFF after the 2016 elections. “For us, Herman Mashaba might be a little bit of a challenge because he came up with tangible changes, but now where he went wrong is where he allowed the EFF to get too much into the values of us as the DA. Where we govern, we want to instil values, we want to be realistic, so he gave in too much to the EFF.” Mashaba resigned as Johannesburg mayor in 2018 after Helen Zille returned to the party’s national leadership as chairperson of the federal council. Mashaba previously defended a contract that the city awarded to fleet company Afrirent after the company allegedly paid money into an EFF slush fund. Download the Eyewitness News app to your iOS or Android device.",,ewn,en,DA support in Gauteng waning while Herman Mashaba makes inroads: Poll,"The poll showed that the DA's support in Gauteng has waned but reveals that the party's former mayor, Herman Mashaba, could be making inroads.",0.3026222884654999,0.1811361312866211,0.5162416100502014,0.3026222884654999,0.1811361312866211,0.5162416100502014,0.3026222884654999,0.1811361312866211,0.5162416100502014,0.3026222884654999,0.1811361312866211,0.5162416100502014
995,788,New Zealand could join AUKUS security pact to boost cyber technologies,https://www.smh.com.au/politics/federal/new-zealand-could-join-aukus-security-pact-to-boost-cyber-technologies-20211025-p592tr.html?ref=rss&utm_medium=rss&utm_source=rss_politics,,['Anthony Galloway'],,New Zealand’s top diplomat in Canberra said her nation could join the agreement to collaborate on the development of emerging cyber technologies including artificial intelligence quantum computing.,,2021-10-25 18:00:00,"New Zealand has opened the door to joining the AUKUS defence pact with Australia, Britain and the United States while maintaining its ban on nuclear-powered submarines. The country’s top diplomat in Canberra said her nation could join the agreement to collaborate on the development of emerging cyber technologies including artificial intelligence quantum computing . New Zealand high commissioner Dame Annette King says New Zealand is waiting for more details on the AUKUS agreement. Credit: Alex Ellinghausen New Zealand’s High Commissioner to Australia, Dame Annette King, said AUKUS in no way changed the security and intelligence ties her country had with Australia, the US and Britain. While New Zealand would never be involved in the development of nuclear-powered submarines, Dame Annette said it welcomed the US and Britain’s increased engagement in the Indo-Pacific region . “We have reiterated our collective objective to deliver peace and stability in our region and the preservation of an international rules-based system,” she told The Sydney Morning Herald and The Age in a wide-ranging interview ahead of her country hosting the APEC summit’s leaders’ meeting next month. Britain’s departing Chief of the Defence Staff, Nicholas Carter, last week suggested the trilateral security pact could be expanded to include other allies such as Japan, New Zealand and Canada. Asked whether New Zealand would like to join AUKUS to collaborate on other technologies such as artificial intelligence and quantum computing, she said: “It’s been made clear to us that other countries are going to be welcome to be involved in other parts of the architecture”. “And cyber is one area that we’d certainly be interested in, but there’s no detail yet – so we will be looking for detail.” When the AUKUS agreement was announced last month, New Zealand Prime Minister Jacinda Ardern confirmed that any nuclear-powered submarines Australia acquired under the initiative would not be allowed into her country’s territorial waters . New Zealand is hosting the APEC summit’s leaders’ meeting next month, where the economic recovery from the COVID-19 pandemic will be top of the agenda. The country, which has been hosting APEC meetings for months, has already secured agreements among members to slash tariffs on vaccines, protective masks, syringes and soap, and create an “express lane” so vaccines are no longer tied up in customs for days. New Zealand has been focused on revitalising APEC after a damaging economic spat between China and the United States derailed the summit in 2018 , with leaders from 21 nations around the Pacific Rim failing to agree on a united message. Dame Annette said APEC was still an important global body because it brought together the “major powers of the world along with the minions like ourselves”. “So I think that it does have a very important role to play in bringing people together to sit down and talk about the issues,” she said. She also reiterated her country’s opposition to having to repatriate a suspected member of the Islamic State terrorist group who grew up in Australia. New Zealand reluctantly agreed to take Suhayra Aden after Australia cancelled her citizenship under its anti-terrorism laws. Ms Ardern said in February that Australia had “abdicated its responsibilities ” by stripping her citizenship. “I can’t comment on her, other than to say it’s publicly known that she has been [repatriated] with her children to New Zealand,” Ms King said. “Our Prime Minister has reiterated on a number of occasions that the stripping of her citizenship by Australia – we don’t agree with.” Ms King said the two countries have now agreed to work together if there are any similar issues in the future. Fascinating answers to perplexing questions delivered to your inbox every week. Sign up to get our new Explainer newsletter here .",,smh,en,New Zealand could join AUKUS security pact to boost cyber technologies,New Zealand’s top diplomat in Canberra said her nation could join the agreement to collaborate on the development of emerging cyber technologies including artificial intelligence quantum computing.,0.5512556433677673,0.16993975639343262,0.27880457043647766,0.5512556433677673,0.16993975639343262,0.27880457043647766,0.5512556433677673,0.16993975639343262,0.27880457043647766,0.5512556433677673,0.16993975639343262,0.27880457043647766
996,2339,SNP demand multi-billion Brexit Recovery Fund from Sunak in attack against UK Government,https://www.express.co.uk/news/politics/1510944/snp-news-brexit-recovery-fund-rishi-sunak-budget-scottish-independence,,,,"THE SNP has demanded Chancellor Rishi Sunak introduce a multi-billion pound Brexit Recovery Fund in his upcoming Budget to help Scotland cope with costs relating to leaving the EU, while also launching a furious attack against the UK Government.",,2021-10-24 21:00:00,,,express,en,SNP demand multi-billion Brexit Recovery Fund from Sunak in attack against UK Government,"THE SNP has demanded Chancellor Rishi Sunak introduce a multi-billion pound Brexit Recovery Fund in his upcoming Budget to help Scotland cope with costs relating to leaving the EU, while also launching a furious attack against the UK Government.",0.2378658950328827,0.09645041823387146,0.6656836867332458,0.2378658950328827,0.09645041823387146,0.6656836867332458,0.2378658950328827,0.09645041823387146,0.6656836867332458,0.2378658950328827,0.09645041823387146,0.6656836867332458
997,579,Should COVID-19 vaccinations be mandatory for all hospital workers? Ontario hasn’t decided yet,https://www.thestar.com/politics/provincial/2021/10/25/should-covid-19-vaccinations-be-mandatory-for-all-hospital-workers-ontario-hasnt-decided-yet.html,,"[""Rob Ferguson - Queen's Park Bureau""]",,The question of mandatory COVID-19 shots for hospital workers won’t be settled until next month despite calls from opposition parties for Premier Doug Ford to stop “dithering.”,,2021-10-25 22:31:00,,,thestar,en,Should COVID-19 vaccinations be mandatory for all hospital workers? Ontario hasn’t decided yet,The question of mandatory COVID-19 shots for hospital workers won’t be settled until next month despite calls from opposition parties for Premier Doug Ford to stop “dithering.”,0.16619056463241577,0.23920287191867828,0.5946065187454224,0.16619056463241577,0.23920287191867828,0.5946065187454224,0.16619056463241577,0.23920287191867828,0.5946065187454224,0.16619056463241577,0.23920287191867828,0.5946065187454224
998,2498,Italien: Etwas Hollywood in Palermo,https://www.sueddeutsche.de/politik/italien-matteo-salvini-richard-gere-immigrationspolitik-open-arms-1.5447561,"['Matteo Salvini', 'Politik Italien', 'Prozess', 'Richard Gere', 'Seenotrettung']","['Von Oliver Meiler, Rom']",,"Schauspieler Richard Gere soll im Verfahren ""Open Arms"" gegen den früheren italienischen Innenminister Matteo Salvini als Zeuge aussagen. Der findet das unseriös.",,2021-10-24 16:54:41,"Ein brisantes Gerichtsverfahren in Palermo erhält einen Hauch Hollywood, wenigstens in der Besetzung einer Nebenrolle. Filmstar Richard Gere, 72 Jahre alt, bekannt etwa aus ""Pretty Woman"" und ""An Officer and a Gentleman"", ist als Zeuge zugelassen worden im Prozess gegen Matteo Salvini im Fall Open Arms . Italiens früherem Innenminister und Chef der rechtspopulistischen Partei Lega wird vorgeworfen, dass er im August 2019 sein Amt missbraucht habe, als er ein Schiff der katalanischen NGO Proactiva Open Arms mit 147 Flüchtlingen an Bord während 19 Tagen nicht in einem italienischen Hafen anlanden ließ. Die Anklage lautet auf Freiheitsberaubung. Bei einer Verurteilung drohen Salvini bis zu 15 Jahre Haft. Gere hielt sich in jenem politisch bewegten italienischen Sommer, der im Sturz Salvinis enden sollte, ferienhalber mit der Familie in Italien auf. ""In der Nähe von Rom"", erzählte der engagierte Schauspieler einmal. Er hörte von der Blockade der Open Arms vor Lampedusa, kontaktierte die Seenotretter, flog dann runter auf die Insel, kaufte Früchte und Mineralwasser ein für die Passagiere und ging an Bord, um zu helfen. Open Arms schlug Gere nun als Zeugen vor, damit der aus erster Hand von den dramatischen Zuständen berichten könne. Manche Flüchtlinge waren aus Verzweiflung über Bord gesprungen, andere mussten als medizinische Notfälle vom Schiff gebracht werden. Alles, was Sie heute wissen müssen: Lesen Sie im kostenlosen SZ am Morgen & Abend Newsletter die Nachrichten des Tages, zusammengefasst und eingeordnet von der SZ-Redaktion. Der Staatsanwaltschaft Palermos wäre es jetzt aber lieber gewesen, wenn Open Arms auf den Zeugen Gere verzichtet hätte: Dessen Vorladung verwandle das Verfahren nur unnötig in ein ""Spektakel"", hieß es. Doch das Gericht ließ alle Zeugen beider Seiten zu. So werden neben Gere und einigen Flüchtlingen unter anderem auch Italiens ehemaliger Premier Giuseppe Conte, der amtierende Außenminister Luigi Di Maio und Innenministerin Luciana Lamorgese sowie Maltas früherer Premier Joseph Muscat im Prozess aussagen. Salvinis Verteidigung versucht erneut, wie schon in anderen Fällen, die Verantwortung auf die gesamte Regierung zu übertragen: Die Linie der ""geschlossenen Häfen"", mit der sich der Innenminister weltbekannt gemacht hatte, sei von allen Partnern des Kabinetts mitgetragen worden. Er persönlich sei stolz darauf, er habe das Land verteidigt. Italien, sagt Salvini, sei überdies gar nicht zuständig gewesen für die Open Arms : Das spanische Schiff mit seinem spanischen Heimathafen hätte einfach nach Spanien weiterfahren können. Niemand habe die Crew daran gehindert, und darum sei auch der Vorwurf der Freiheitsberaubung gegen ihn falsch. Vor Beginn der ersten Verhandlung postete Salvini auf Twitter ein Foto aus der Gerichtsaula im Gefängnis Pagliarelli in Palermo, samt Gitterstäben: ""Die Linke und die Freunde der illegalen Immigration wollen diesen Prozess: Wie viel das wohl die Italiener kosten wird?"" Und nach der Zulassung des prominenten Zeugen sagte er in die Kameras und Mikrofone der wartenden Reporter: ""Sagt mir: Wie seriös ist ein Prozess, in dem Richard Gere aus Hollywood anreist, um zu sagen, dass ich böse sei?"" Das Spektakel hat bereits begonnen, auch ohne den Filmstar.",,sueddeutsche,en,Italien: Etwas Hollywood in Palermo,"Schauspieler Richard Gere soll im Verfahren ""Open Arms"" gegen den früheren italienischen Innenminister Matteo Salvini als Zeuge aussagen. Der findet das unseriös.",0.06540562212467194,0.0474768690764904,0.8871175050735474,0.06540562212467194,0.0474768690764904,0.8871175050735474,0.06540562212467194,0.0474768690764904,0.8871175050735474,0.06540562212467194,0.0474768690764904,0.8871175050735474
999,2254,Federal police gear up for major arrests,https://thewest.com.au/politics/federal-police-gear-up-for-major-arrests-c-4324776,,['Dominic Giannini'],,Large-scale arrests have been flagged by the Australian Federal Police Commissioner as Operation Ironside continues to round up hundreds of underworld suspects.,,2021-10-24 23:35:41,,https://images.thewest.com.au/publication/C-4324776/8a8db5c1490668721a995a3e3c2872b0f34e2c1f-16x9-x0y0w1280h720.jpg,thewest,en,Federal police gear up for major arrests,Large-scale arrests have been flagged by the Australian Federal Police Commissioner as Operation Ironside continues to round up hundreds of underworld suspects.,0.22028811275959015,0.11287646740674973,0.6668354272842407,0.22028811275959015,0.11287646740674973,0.6668354272842407,0.22028811275959015,0.11287646740674973,0.6668354272842407,0.22028811275959015,0.11287646740674973,0.6668354272842407
1000,1654,APC Returns El-Sudi As Taraba Party Chairman,https://leadership.ng/apc-returns-el-sudi-as-taraba-party-chairman/,"['NEWS', 'POLITICS']",['John Mkom'],,All Progressives Congress (APC) on Sunday elected Alhaji Ibrahim Tukur El-Sudi as the substantive chairman of the party against the order of the Federal High Court judge on Thursday halting the state congress . The senator representing Taraba Central at the National Assembly Yusuf Abubakar Yusuf during the congress said the party had resolved to […],,2021-10-25 08:45:36,"All Progressives Congress (APC) on Sunday elected Alhaji Ibrahim Tukur El-Sudi as the substantive chairman of the party against the order of the Federal High Court judge on Thursday halting the state congress . The senator representing Taraba Central at the National Assembly Yusuf Abubakar Yusuf during the congress said the party had resolved to go with affirmation rather than the tedious election process with the consent of all critical stakeholders . Yusuf stated this against the court order restraining the party in the state from conducting the congress. Justice Simon Amobeda of the Federal High Court insisted that the party must adhere to the court order and submit to the legal proceedings for the smooth congress of the party in the state. The congress was conducted in an unknown venue rather than the party’s secretariat located opposite Federal Medical Centre (FMC), Jalingo along Barde Way, where it was earlier taken over by the Nigeria Police to enforce the court order. “We are doing affirmation and not election because that is our collective decision. I assure you that as the leader of the party in the state, what we are doing here today is the only legitimate congress of the APC in Taraba State and anything outside here is an illegality that should not be given a second thought,” Yusuf stated. The chairman of the Congress Committee Alhaji Tijani Tumsa, sai, “what is happening here is unprecedented in the state. After due consultation with all the critical stakeholders, we have arrived at an arrangement that is sure to guarantee the future of our party. “I call on all those that indicated interest in running the affairs of our party to throw their weight behind the leadership for the overall good of the party. I appreciate the INEC and security agencies that have been very vigilant to ensure that we have a hitch-free exercise,” he said.",,leadership,en,APC Returns El-Sudi As Taraba Party Chairman,All Progressives Congress (APC) on Sunday elected Alhaji Ibrahim Tukur El-Sudi as the substantive chairman of the party against the order of the Federal High Court judge on Thursday halting the state congress . The senator representing Taraba Central at the National Assembly Yusuf Abubakar Yusuf during the congress said the party had resolved to […],0.19547289609909058,0.14155878126621246,0.6629682779312134,0.19547289609909058,0.14155878126621246,0.6629682779312134,0.19547289609909058,0.14155878126621246,0.6629682779312134,0.19547289609909058,0.14155878126621246,0.6629682779312134
